iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
3033	0.164085	0.195168	3.17412	3.11871	3.25497	1.4176	2.89487	1.8745	-1.271388e+001	-1.259076e+002	-1.386215e+002
3034	0.164085	0.195168	3.17412	3.11871	3.43535	1.4176	2.89487	1.89452	-1.271388e+001	-1.265835e+002	-1.392974e+002
3035	0.17148	0.195168	3.17412	3.11871	3.18466	1.4176	2.89487	1.6917	-1.271388e+001	-1.275634e+002	-1.402773e+002
3036	0.17148	0.170309	2.80638	3.11871	3.36495	1.4176	2.89487	1.6917	-1.271388e+001	-1.248320e+002	-1.375459e+002
3037	0.182978	0.170309	2.99747	3.24057	3.35341	1.4176	2.89487	2.05532	-1.271388e+001	-1.272769e+002	-1.399908e+002
3038	0.182978	0.176905	2.84813	3.24057	3.35341	1.4176	2.89487	2.05532	-1.271388e+001	-1.268568e+002	-1.395707e+002
3039	0.146532	0.164695	2.84813	3.24057	3.29689	1.4176	2.61224	2.05532	-1.271388e+001	-1.258216e+002	-1.385355e+002
3040	0.146532	0.164695	2.84813	3.24057	3.32936	1.4176	2.61224	2.05532	-1.271388e+001	-1.258945e+002	-1.386084e+002
3041	0.147166	0.164695	2.74769	3.24057	3.32936	1.57159	2.61224	2.05532	-1.271388e+001	-1.261783e+002	-1.388922e+002
3042	0.147166	0.164695	2.88475	3.24057	3.25568	1.57159	2.61224	2.05532	-1.271388e+001	-1.254933e+002	-1.382072e+002
3043	0.147166	0.164695	2.88475	3.24057	2.96517	1.57159	2.61224	2.05532	-1.271388e+001	-1.243758e+002	-1.370897e+002
3044	0.147166	0.17216	2.56294	3.24057	2.943	1.57159	2.61224	2.05532	-1.271388e+001	-1.245200e+002	-1.372339e+002
3045	0.148166	0.17216	2.4399	3.24057	3.39865	1.57159	2.61224	2.05532	-1.271388e+001	-1.280155e+002	-1.407294e+002
3046	0.152101	0.17216	2.4399	3.24057	3.39865	1.57159	2.61224	2.05532	-1.271388e+001	-1.277371e+002	-1.404510e+002
3047	0.152101	0.17216	2.4399	3.24057	3.39865	1.68163	2.61224	2.05532	-1.271388e+001	-1.309816e+002	-1.436955e+002
3048	0.141603	0.161264	2.4399	2.96756	3.44086	1.68163	2.62968	2.05532	-1.271388e+001	-1.328658e+002	-1.455797e+002
3049	0.141603	0.166862	2.4399	2.70399	3.15439	1.68163	2.62968	2.05532	-1.271388e+001	-1.277296e+002	-1.404435e+002
3050	0.141603	0.172833	2.48251	3.12338	3.17766	1.68163	2.62968	2.05532	-1.271388e+001	-1.266975e+002	-1.394113e+002
3051	0.144066	0.172833	2.48251	3.12338	3.17766	1.68163	2.69158	2.05532	-1.271388e+001	-1.260909e+002	-1.388048e+002
3052	0.144066	0.172833	2.48251	3.12338	3.17766	1.41503	2.69158	2.05532	-1.271388e+001	-1.259553e+002	-1.386692e+002
3053	0.141168	0.172833	2.48251	2.89767	3.17766	1.41503	2.69158	2.05532	-1.271388e+001	-1.264507e+002	-1.391646e+002
3054	0.162062	0.172833	2.48251	2.89767	3.20732	1.41503	2.69158	2.05532	-1.271388e+001	-1.250550e+002	-1.377689e+002
3055	0.160966	0.148573	2.48251	2.89767	3.20732	1.41503	2.69158	1.99288	-1.271388e+001	-1.261613e+002	-1.388751e+002
3056	0.160966	0.148573	2.48251	2.89767	3.15895	1.423	2.69158	1.99288	-1.271388e+001	-1.261379e+002	-1.388518e+002
3057	0.160966	0.148573	2.48251	2.89767	3.15895	1.423	2.69158	1.99288	-1.271388e+001	-1.261379e+002	-1.388518e+002
3058	0.143583	0.148573	2.48251	3.51069	3.15895	1.423	2.76064	1.99288	-1.271388e+001	-1.283146e+002	-1.410285e+002
3059	0.143583	0.171041	2.48251	3.51069	3.37893	1.423	2.76064	1.92783	-1.271388e+001	-1.271630e+002	-1.398769e+002
3060	0.143583	0.173395	2.48251	3.51069	3.37893	1.423	2.85285	1.9117	-1.271388e+001	-1.268200e+002	-1.395339e+002
3061	0.136337	0.173395	2.53191	3.69452	3.41377	1.33595	2.85285	1.9117	-1.271388e+001	-1.300275e+002	-1.427414e+002
3062	0.136337	0.173395	2.53191	3.34972	3.45672	1.33595	3.03036	1.9117	-1.271388e+001	-1.286857e+002	-1.413996e+002
3063	0.136337	0.173395	2.53191	3.34972	3.45672	1.33595	3.03036	1.9117	-1.271388e+001	-1.286857e+002	-1.413996e+002
3064	0.17068	0.173395	2.53191	3.34972	3.45672	1.33595	3.03036	1.9117	-1.271388e+001	-1.267917e+002	-1.395056e+002
3065	0.17068	0.148143	2.69992	3.34972	3.628	1.33595	3.03036	1.89983	-1.271388e+001	-1.281808e+002	-1.408947e+002
3066	0.17068	0.148143	3.31696	3.28952	3.51072	1.33595	3.03036	1.87564	-1.271388e+001	-1.298025e+002	-1.425164e+002
3067	0.17068	0.148143	3.00932	3.28952	3.6406	1.27156	3.03036	1.81872	-1.271388e+001	-1.282612e+002	-1.409751e+002
3068	0.17068	0.177393	2.54684	3.28952	3.41161	1.27156	3.03036	1.81872	-1.271388e+001	-1.266498e+002	-1.393637e+002
3069	0.17068	0.163916	2.64815	3.28952	3.41161	1.27156	3.03036	1.81872	-1.271388e+001	-1.263659e+002	-1.390798e+002
3070	0.202573	0.185782	2.9475	3.28952	3.39121	1.25155	3.03036	1.81872	-1.271388e+001	-1.306881e+002	-1.434020e+002
3071	0.178224	0.185782	2.3778	3.28952	3.39121	1.31238	3.00766	1.81872	-1.271388e+001	-1.274701e+002	-1.401840e+002
3072	0.178224	0.185782	2.3778	3.28952	3.36015	1.48813	3.00766	1.81872	-1.271388e+001	-1.258132e+002	-1.385271e+002
3073	0.178224	0.156568	2.3778	3.28952	3.22262	1.48813	2.91705	1.81872	-1.271388e+001	-1.250701e+002	-1.377840e+002
3074	0.178224	0.170968	2.98328	3.28952	3.06831	1.48813	2.91705	1.81872	-1.271388e+001	-1.236163e+002	-1.363302e+002
3075	0.151437	0.170968	2.98328	3.28952	3.03382	1.48813	2.91705	1.81872	-1.271388e+001	-1.236895e+002	-1.364034e+002
3076	0.151948	0.153358	2.98328	2.69947	3.08377	1.63627	2.91705	1.9976	-1.271388e+001	-1.258887e+002	-1.386026e+002
3077	0.151948	0.199723	2.98328	3.2448	3.08377	1.63627	2.91705	1.9976	-1.271388e+001	-1.260281e+002	-1.387420e+002
3078	0.151948	0.190402	2.98328	3.2448	3.08377	1.50976	2.91705	1.9976	-1.271388e+001	-1.254203e+002	-1.381342e+002
3079	0.151948	0.190402	2.98328	3.16601	3.22649	1.50976	2.74541	1.9976	-1.271388e+001	-1.246661e+002	-1.373800e+002
3080	0.184674	0.190402	2.98328	3.16601	2.98042	1.50976	2.74541	1.9976	-1.271388e+001	-1.253457e+002	-1.380596e+002
3081	0.184674	0.190402	2.98328	3.16601	2.98042	1.53612	2.74541	1.9976	-1.271388e+001	-1.249457e+002	-1.376596e+002
3082	0.144413	0.190402	2.98328	2.95143	2.98042	1.53612	2.74541	1.9976	-1.271388e+001	-1.249564e+002	-1.376703e+002
3083	0.144413	0.136625	2.98328	2.95143	3.17174	1.53612	2.74541	1.9976	-1.271388e+001	-1.272166e+002	-1.399305e+002
3084	0.144413	0.13743	2.98328	3.61563	3.17174	1.53612	2.74541	1.9976	-1.271388e+001	-1.294361e+002	-1.421500e+002
3085	0.188181	0.147281	2.98328	3.61563	3.35552	1.53612	2.73089	1.9976	-1.271388e+001	-1.297576e+002	-1.424714e+002
3086	0.188181	0.147281	2.65689	3.61563	3.27913	1.53612	2.73089	1.9976	-1.271388e+001	-1.285235e+002	-1.412374e+002
3087	0.188181	0.147281	2.65689	3.59779	3.00201	1.53612	2.73089	1.9976	-1.271388e+001	-1.275881e+002	-1.403020e+002
3088	0.186568	0.147281	2.65689	3.59779	3.00201	1.53612	2.73089	1.9976	-1.271388e+001	-1.274275e+002	-1.401414e+002
3089	0.186568	0.146964	2.65689	3.59779	3.12532	1.53612	2.73089	1.9976	-1.271388e+001	-1.274060e+002	-1.401199e+002
3090	0.155296	0.15266	2.65689	3.59779	3.11016	1.53612	2.73089	1.9976	-1.271388e+001	-1.258218e+002	-1.385357e+002
3091	0.159174	0.156192	2.65689	3.54766	3.11016	1.53612	2.73089	1.9976	-1.271388e+001	-1.250089e+002	-1.377228e+002
3092	0.168222	0.155653	2.65689	3.43556	3.11016	1.53612	2.73089	2.00276	-1.271388e+001	-1.243010e+002	-1.370149e+002
3093	0.168984	0.169407	2.65689	3.43556	3.233	1.53612	2.73089	2.00276	-1.271388e+001	-1.242664e+002	-1.369802e+002
3094	0.168984	0.169407	2.76135	3.37721	3.20556	1.53612	2.73089	2.00276	-1.271388e+001	-1.236955e+002	-1.364094e+002
3095	0.168984	0.169407	2.76135	3.37721	3.20556	1.53612	2.73089	2.00276	-1.271388e+001	-1.236955e+002	-1.364094e+002
3096	0.163361	0.155747	2.76135	3.37721	3.20556	1.53612	2.73089	2.00276	-1.271388e+001	-1.242058e+002	-1.369197e+002
3097	0.163361	0.155747	3.06096	3.37721	3.08001	1.53612	2.63646	2.00276	-1.271388e+001	-1.254610e+002	-1.381749e+002
3098	0.163361	0.195763	2.47902	3.37721	3.08001	1.6391	2.74894	2.13461	-1.271388e+001	-1.267847e+002	-1.394986e+002
3099	0.163361	0.195763	2.47902	2.85337	3.08001	1.6391	2.74894	2.13461	-1.271388e+001	-1.262833e+002	-1.389972e+002
3100	0.163361	0.195763	2.47902	3.1962	2.95053	1.6391	2.74894	2.13461	-1.271388e+001	-1.255943e+002	-1.383082e+002
3101	0.196201	0.195763	2.47902	2.7521	2.8665	1.6391	2.75318	2.07504	-1.271388e+001	-1.276821e+002	-1.403960e+002
3102	0.196201	0.195763	2.47902	2.7521	2.8665	1.6391	2.75318	2.07504	-1.271388e+001	-1.276821e+002	-1.403960e+002
3103	0.196201	0.195763	2.62344	3.21034	2.72468	1.6391	2.66575	2.07504	-1.271388e+001	-1.275537e+002	-1.402676e+002
3104	0.196201	0.168905	2.62344	2.95545	2.72468	1.6391	2.66575	1.87376	-1.271388e+001	-1.269877e+002	-1.397016e+002
3105	0.196201	0.168905	2.62344	2.95545	2.72468	1.6391	3.04324	1.87376	-1.271388e+001	-1.255241e+002	-1.382380e+002
3106	0.196201	0.168905	2.62344	3.38208	3.1288	1.62234	3.04324	1.87376	-1.271388e+001	-1.257882e+002	-1.385021e+002
3107	0.193674	0.168905	2.62344	3.38208	3.17427	1.62234	3.04324	1.87376	-1.271388e+001	-1.258957e+002	-1.386096e+002
3108	0.193674	0.168905	2.62344	3.38208	3.17427	1.62234	3.04324	1.87376	-1.271388e+001	-1.258957e+002	-1.386096e+002
3109	0.193674	0.158182	2.66334	3.78138	3.17427	1.62234	3.04324	1.71994	-1.271388e+001	-1.285750e+002	-1.412889e+002
3110	0.154334	0.158182	2.52053	3.44658	3.17427	1.64269	3.03863	1.71994	-1.271388e+001	-1.248724e+002	-1.375863e+002
3111	0.177704	0.170256	2.63255	3.44658	3.17427	1.64269	3.14433	1.71994	-1.271388e+001	-1.242677e+002	-1.369816e+002
3112	0.177704	0.170256	2.71691	3.1565	3.17427	1.64269	3.14433	1.71994	-1.271388e+001	-1.229948e+002	-1.357087e+002
3113	0.174324	0.170256	2.71691	3.1565	3.18006	1.64269	3.24653	1.71994	-1.271388e+001	-1.234683e+002	-1.361821e+002
3114	0.159663	0.149118	2.71691	3.1565	3.18006	1.64269	3.24653	1.71994	-1.271388e+001	-1.244706e+002	-1.371845e+002
3115	0.159663	0.158199	2.71691	3.1565	2.71978	2.0575	3.24653	1.71994	-1.271388e+001	-1.250604e+002	-1.377742e+002
3116	0.148244	0.158199	2.71691	3.1565	2.71688	2.0575	2.87345	1.71001	-1.271388e+001	-1.264709e+002	-1.391848e+002
3117	0.150323	0.158199	2.71691	3.1565	2.71688	1.89681	3.14962	1.71001	-1.271388e+001	-1.221940e+002	-1.349079e+002
3118	0.170532	0.158199	2.79929	3.1565	2.71688	1.89681	3.14962	1.71001	-1.271388e+001	-1.218416e+002	-1.345555e+002
3119	0.170532	0.158199	2.79929	3.16184	2.38735	1.89681	3.14962	1.71001	-1.271388e+001	-1.250181e+002	-1.377320e+002
3120	0.170532	0.158199	2.79929	3.16184	2.55432	1.89681	3.14962	1.85198	-1.271388e+001	-1.238437e+002	-1.365576e+002
3121	0.170532	0.170583	2.79929	3.16184	2.6476	1.79471	2.98062	1.85198	-1.271388e+001	-1.216308e+002	-1.343447e+002
3122	0.170532	0.170583	2.84398	3.16184	2.78748	1.79471	2.98062	1.85198	-1.271388e+001	-1.212203e+002	-1.339342e+002
3123	0.170532	0.16299	2.84398	3.16184	2.85545	1.65982	2.74866	1.85198	-1.271388e+001	-1.226422e+002	-1.353561e+002
3124	0.170532	0.16299	3.17543	3.46486	2.85545	1.65982	2.74866	1.85198	-1.271388e+001	-1.254847e+002	-1.381986e+002
3125	0.170532	0.16299	3.17543	3.46486	2.85545	1.65982	2.74866	1.85198	-1.271388e+001	-1.254847e+002	-1.381986e+002
3126	0.161632	0.165461	2.41978	3.46486	2.91593	1.65982	2.74866	2.02774	-1.271388e+001	-1.244169e+002	-1.371308e+002
3127	0.161632	0.165461	2.84552	3.46486	2.91593	1.65982	2.74866	1.78929	-1.271388e+001	-1.244951e+002	-1.372090e+002
3128	0.161632	0.165461	2.84552	2.89785	2.76928	1.65982	2.80282	1.78929	-1.271388e+001	-1.231409e+002	-1.358548e+002
3129	0.161632	0.176329	2.84552	2.89785	3.1779	1.55287	2.80282	1.78929	-1.271388e+001	-1.234235e+002	-1.361374e+002
3130	0.161632	0.176329	2.84552	3.00086	3.1779	1.55287	2.80282	1.78929	-1.271388e+001	-1.232351e+002	-1.359489e+002
3131	0.161632	0.149799	2.89354	3.00086	3.29855	1.55287	2.80282	1.78929	-1.271388e+001	-1.253983e+002	-1.381122e+002
3132	0.161632	0.162016	2.89354	3.00086	3.25894	1.55287	2.80282	1.78929	-1.271388e+001	-1.240799e+002	-1.367938e+002
3133	0.176777	0.162016	2.89354	3.36199	3.25894	1.55287	2.80282	1.78929	-1.271388e+001	-1.251902e+002	-1.379040e+002
3134	0.180297	0.162016	2.84368	2.76174	2.94633	1.55287	2.80282	1.78929	-1.271388e+001	-1.245899e+002	-1.373038e+002
3135	0.180297	0.162016	2.84368	2.76174	2.94633	1.4589	2.80282	1.78929	-1.271388e+001	-1.263680e+002	-1.390819e+002
3136	0.186772	0.162016	2.84368	2.78224	2.94633	1.4589	2.80282	2.03741	-1.271388e+001	-1.267949e+002	-1.395088e+002
3137	0.193644	0.143204	2.84368	2.78224	2.90428	1.4589	2.80282	2.03741	-1.271388e+001	-1.297852e+002	-1.424991e+002
3138	0.180243	0.178502	2.84368	2.78224	2.97716	1.61693	2.67205	2.03741	-1.271388e+001	-1.237271e+002	-1.364410e+002
3139	0.165166	0.178502	2.84368	2.78224	3.07231	1.61693	2.67205	2.03741	-1.271388e+001	-1.234150e+002	-1.361288e+002
3140	0.165166	0.178502	2.84368	2.78224	3.07231	1.61693	2.67205	2.03741	-1.271388e+001	-1.234150e+002	-1.361288e+002
3141	0.165166	0.141618	2.84368	2.78224	2.88983	1.61693	2.67205	1.98288	-1.271388e+001	-1.254041e+002	-1.381180e+002
3142	0.14367	0.146181	2.36246	2.78224	2.88983	1.61693	2.67205	1.98288	-1.271388e+001	-1.272993e+002	-1.400132e+002
3143	0.176818	0.19835	2.36246	2.78224	2.69016	1.74868	2.67205	1.98288	-1.271388e+001	-1.267007e+002	-1.394146e+002
3144	0.176818	0.19835	2.48677	2.84387	2.62611	1.8836	2.67205	1.97395	-1.271388e+001	-1.254256e+002	-1.381395e+002
3145	0.176818	0.19835	2.86059	2.84387	2.62611	1.8836	2.82673	1.97395	-1.271388e+001	-1.242158e+002	-1.369297e+002
3146	0.171397	0.168747	2.42328	2.97482	2.62958	1.8836	2.82673	1.74843	-1.271388e+001	-1.239184e+002	-1.366323e+002
3147	0.169625	0.168747	2.42328	2.97482	2.61334	1.8836	2.86583	1.74843	-1.271388e+001	-1.234312e+002	-1.361450e+002
3148	0.169625	0.168747	2.42328	2.97482	2.61334	1.8836	2.86583	1.74843	-1.271388e+001	-1.234312e+002	-1.361450e+002
3149	0.169625	0.168747	2.42328	2.97482	2.79732	1.8836	2.78988	1.74843	-1.271388e+001	-1.249119e+002	-1.376258e+002
3150	0.169625	0.168747	2.42328	3.03804	2.79732	1.8836	2.78988	2.06725	-1.271388e+001	-1.243479e+002	-1.370617e+002
3151	0.169625	0.168747	2.42328	2.81976	2.79732	1.8836	2.78988	2.06725	-1.271388e+001	-1.248333e+002	-1.375471e+002
3152	0.169625	0.168747	2.42328	2.81976	2.79732	1.8836	2.78988	2.06725	-1.271388e+001	-1.248333e+002	-1.375471e+002
3153	0.165102	0.168747	2.42328	2.90881	2.79732	1.83445	2.78988	2.06725	-1.271388e+001	-1.239334e+002	-1.366473e+002
3154	0.152041	0.168747	2.57625	2.90881	2.79732	1.83445	2.78988	2.06725	-1.271388e+001	-1.234741e+002	-1.361880e+002
3155	0.160787	0.168747	2.57625	2.60685	2.79732	1.83445	2.78988	2.06725	-1.271388e+001	-1.248323e+002	-1.375461e+002
3156	0.160787	0.191527	3.06687	3.30622	2.79732	1.83445	2.78988	2.07408	-1.271388e+001	-1.251667e+002	-1.378806e+002
3157	0.15295	0.191527	3.06687	3.30622	2.79732	1.83445	2.65005	2.00356	-1.271388e+001	-1.251451e+002	-1.378590e+002
3158	0.15295	0.172706	2.50564	3.30622	2.68946	1.83445	2.65005	2.00356	-1.271388e+001	-1.237360e+002	-1.364498e+002
3159	0.163809	0.172706	2.50564	3.12493	2.6872	1.83445	2.65005	1.85442	-1.271388e+001	-1.244094e+002	-1.371233e+002
3160	0.172564	0.172706	2.50564	3.12493	2.69657	1.83445	2.65005	1.85442	-1.271388e+001	-1.245526e+002	-1.372665e+002
3161	0.142825	0.172706	2.50564	3.12493	2.73189	1.83445	2.65005	1.85442	-1.271388e+001	-1.255055e+002	-1.382194e+002
3162	0.162807	0.172706	2.50564	3.333	2.87718	1.83445	2.65005	1.85442	-1.271388e+001	-1.257911e+002	-1.385049e+002
3163	0.163158	0.172706	2.50564	3.333	2.87718	1.83445	2.78805	1.85442	-1.271388e+001	-1.236715e+002	-1.363854e+002
3164	0.146674	0.172307	2.50564	2.81466	2.87718	1.83445	2.78805	1.85442	-1.271388e+001	-1.242920e+002	-1.370059e+002
3165	0.148266	0.172307	2.50564	2.81466	2.87718	1.83445	2.78805	1.85442	-1.271388e+001	-1.241562e+002	-1.368701e+002
3166	0.148266	0.144645	2.70736	3.11193	2.96056	1.58981	2.97324	1.85442	-1.271388e+001	-1.237906e+002	-1.365045e+002
3167	0.148266	0.144645	2.70736	2.9101	2.96056	1.58981	2.97324	1.85442	-1.271388e+001	-1.239386e+002	-1.366525e+002
3168	0.148266	0.155674	2.70736	2.9101	2.96056	1.58981	2.97324	1.85442	-1.271388e+001	-1.227547e+002	-1.354685e+002
3169	0.148266	0.155674	2.70736	2.9101	2.96056	1.58981	3.03509	1.85442	-1.271388e+001	-1.230822e+002	-1.357960e+002
3170	0.161378	0.155674	2.70736	2.9101	2.96056	1.58981	3.03509	1.85442	-1.271388e+001	-1.224756e+002	-1.351895e+002
3171	0.141921	0.164471	2.70736	2.9101	2.96056	1.58981	3.03509	1.85442	-1.271388e+001	-1.232342e+002	-1.359481e+002
3172	0.165091	0.164471	2.70736	2.9101	2.85837	1.58981	3.03509	1.85442	-1.271388e+001	-1.224737e+002	-1.351876e+002
3173	0.165091	0.164471	2.20551	2.9101	2.85837	1.58981	3.03509	1.85442	-1.271388e+001	-1.257383e+002	-1.384522e+002
3174	0.165091	0.179728	2.20551	3.03552	2.90727	1.58962	2.69448	1.85442	-1.271388e+001	-1.268788e+002	-1.395927e+002
3175	0.165091	0.179728	3.50426	3.03552	2.93483	1.58962	2.69448	2.05141	-1.271388e+001	-1.275656e+002	-1.402795e+002
3176	0.165091	0.179728	2.35481	3.03552	2.81139	1.58962	2.69448	2.05141	-1.271388e+001	-1.251365e+002	-1.378504e+002
3177	0.165091	0.179728	2.35481	3.03552	3.03292	1.58962	2.55094	2.05141	-1.271388e+001	-1.255594e+002	-1.382733e+002
3178	0.165091	0.179728	3.1242	3.03552	3.24468	1.58962	2.55094	2.05141	-1.271388e+001	-1.265826e+002	-1.392965e+002
3179	0.165091	0.164638	3.16659	3.03552	2.98359	1.71713	2.55094	2.05141	-1.271388e+001	-1.255386e+002	-1.382525e+002
3180	0.165091	0.164638	2.58307	3.03552	2.92784	1.71713	2.59739	2.05141	-1.271388e+001	-1.231837e+002	-1.358976e+002
3181	0.162228	0.164638	2.58307	3.03552	2.77457	1.71713	2.59739	2.05141	-1.271388e+001	-1.231754e+002	-1.358892e+002
3182	0.162228	0.164638	2.58307	3.03552	2.94117	1.71713	2.59739	2.05141	-1.271388e+001	-1.232578e+002	-1.359717e+002
3183	0.162228	0.181157	2.58307	3.42049	2.94117	1.71713	2.9148	2.05141	-1.271388e+001	-1.254063e+002	-1.381202e+002
3184	0.162228	0.181157	2.58307	3.42049	2.94117	1.71713	2.9148	2.05141	-1.271388e+001	-1.254063e+002	-1.381202e+002
3185	0.162228	0.164589	2.87446	3.56276	2.94117	1.71713	2.47353	2.14422	-1.271388e+001	-1.266977e+002	-1.394116e+002
3186	0.162228	0.164589	2.87446	3.57058	3.07042	1.71713	2.79369	2.14422	-1.271388e+001	-1.277599e+002	-1.404738e+002
3187	0.196187	0.165955	2.87446	3.57058	2.82862	1.71713	2.79369	1.71803	-1.271388e+001	-1.279595e+002	-1.406733e+002
3188	0.197209	0.158403	3.09295	3.57058	2.87642	1.71713	3.41769	1.75206	-1.271388e+001	-1.304405e+002	-1.431543e+002
3189	0.197209	0.20301	3.09295	3.57058	2.65872	1.71713	3.28585	1.75206	-1.271388e+001	-1.311799e+002	-1.438937e+002
3190	0.189918	0.20301	3.04188	3.20777	2.95504	1.71713	3.28585	1.75206	-1.271388e+001	-1.272722e+002	-1.399861e+002
3191	0.209239	0.185383	3.04188	3.20777	2.95504	1.71713	3.28585	1.75206	-1.271388e+001	-1.283447e+002	-1.410586e+002
3192	0.199983	0.185383	3.04188	3.20777	2.97628	1.71713	3.28585	1.75206	-1.271388e+001	-1.270031e+002	-1.397170e+002
3193	0.199983	0.164868	3.04188	3.20777	2.97628	1.71713	3.28585	1.75206	-1.271388e+001	-1.266384e+002	-1.393523e+002
3194	0.199983	0.164868	3.04188	3.20777	2.97628	1.71713	3.28585	1.75206	-1.271388e+001	-1.266384e+002	-1.393523e+002
3195	0.193422	0.179735	3.04188	3.20777	2.68495	1.71713	3.28585	1.58169	-1.271388e+001	-1.253142e+002	-1.380281e+002
3196	0.193422	0.179735	3.04188	3.20777	2.80054	1.71713	3.28585	1.58169	-1.271388e+001	-1.245292e+002	-1.372431e+002
3197	0.160869	0.179735	3.23873	2.91102	2.80054	1.71713	3.28585	1.56776	-1.271388e+001	-1.241446e+002	-1.368585e+002
3198	0.160869	0.167502	2.49183	2.91102	2.92164	1.58616	3.28585	1.56776	-1.271388e+001	-1.230547e+002	-1.357686e+002
3199	0.160869	0.172733	2.6511	2.91102	2.86625	1.58616	3.39587	1.56776	-1.271388e+001	-1.229155e+002	-1.356294e+002
3200	0.160869	0.172733	2.6511	2.91102	2.86625	1.58616	3.39587	1.56776	-1.271388e+001	-1.229155e+002	-1.356294e+002
3201	0.160869	0.172733	2.94895	2.91102	2.86625	1.58616	3.39587	1.5188	-1.271388e+001	-1.235286e+002	-1.362425e+002
3202	0.160869	0.172733	2.94895	2.84387	2.92275	1.58616	3.39587	1.5188	-1.271388e+001	-1.234162e+002	-1.361300e+002
3203	0.160869	0.152926	2.54832	2.84387	3.08585	1.58616	3.39587	1.66304	-1.271388e+001	-1.244097e+002	-1.371236e+002
3204	0.160869	0.176055	2.78775	2.84387	3.08585	1.58616	3.39587	1.66304	-1.271388e+001	-1.232706e+002	-1.359845e+002
3205	0.160869	0.176055	2.78775	2.97765	2.88725	1.63134	3.39587	1.66304	-1.271388e+001	-1.226602e+002	-1.353741e+002
3206	0.14671	0.176055	2.78775	2.97765	2.98703	1.63134	3.39587	1.44428	-1.271388e+001	-1.243199e+002	-1.370338e+002
3207	0.14671	0.145919	2.91947	2.97765	3.16392	1.63134	3.39587	1.45183	-1.271388e+001	-1.270966e+002	-1.398105e+002
3208	0.14671	0.145919	2.91947	2.97765	2.92085	1.63134	3.39587	1.45183	-1.271388e+001	-1.259489e+002	-1.386628e+002
3209	0.14671	0.145919	2.47551	2.74524	2.92085	1.63134	3.39587	1.73536	-1.271388e+001	-1.278114e+002	-1.405253e+002
3210	0.14671	0.145919	2.47551	2.74524	3.10674	1.63134	2.65448	1.73536	-1.271388e+001	-1.309640e+002	-1.436779e+002
3211	0.171796	0.145919	2.76849	2.74524	3.10674	1.42257	2.66914	1.73536	-1.271388e+001	-1.306656e+002	-1.433795e+002
3212	0.178384	0.145919	2.91704	3.15321	3.33125	1.42257	2.65964	1.73536	-1.271388e+001	-1.305510e+002	-1.432649e+002
3213	0.178384	0.18628	2.91704	2.97332	3.15968	1.42257	2.65964	1.73536	-1.271388e+001	-1.294216e+002	-1.421355e+002
3214	0.183275	0.150413	2.91704	2.97332	3.15968	1.42257	2.65964	1.92934	-1.271388e+001	-1.268077e+002	-1.395216e+002
3215	0.183275	0.170839	2.91704	2.97332	3.3365	1.48208	2.65964	2.01513	-1.271388e+001	-1.251705e+002	-1.378844e+002
3216	0.183275	0.170839	2.91704	2.97332	3.3365	1.48208	2.65964	2.01513	-1.271388e+001	-1.251705e+002	-1.378844e+002
3217	0.183275	0.170839	2.91704	2.97332	3.3803	1.48208	2.65964	2.01513	-1.271388e+001	-1.255181e+002	-1.382320e+002
3218	0.183275	0.171499	2.91704	2.97332	2.99611	1.69741	2.65718	2.01513	-1.271388e+001	-1.237060e+002	-1.364199e+002
3219	0.19035	0.171499	2.91704	2.97332	2.99611	1.55997	2.75878	2.01513	-1.271388e+001	-1.241424e+002	-1.368563e+002
3220	0.188924	0.16943	2.91704	2.97332	2.99611	1.55997	2.75878	1.88694	-1.271388e+001	-1.239302e+002	-1.366441e+002
3221	0.188924	0.16943	2.91704	2.97332	2.9955	1.55997	2.75878	1.88694	-1.271388e+001	-1.239316e+002	-1.366454e+002
3222	0.181906	0.186629	2.56417	2.7835	2.9955	1.55997	2.76144	1.88694	-1.271388e+001	-1.244515e+002	-1.371654e+002
3223	0.156119	0.186629	2.96985	2.7835	2.9955	1.55997	2.76144	1.88694	-1.271388e+001	-1.240276e+002	-1.367415e+002
3224	0.156119	0.186629	2.62855	3.23514	2.9955	1.55997	2.76144	1.88694	-1.271388e+001	-1.233130e+002	-1.360269e+002
3225	0.156119	0.17814	2.77136	3.23514	3.17959	1.55997	3.16654	1.88694	-1.271388e+001	-1.251762e+002	-1.378901e+002
3226	0.158536	0.186052	2.77136	3.32687	3.03707	1.55997	2.91152	1.88694	-1.271388e+001	-1.227504e+002	-1.354642e+002
3227	0.15111	0.186052	2.77136	3.76202	3.18471	1.55997	2.95019	1.88694	-1.271388e+001	-1.268555e+002	-1.395694e+002
3228	0.142682	0.186052	2.77136	2.8792	3.18471	1.55997	2.95019	1.88694	-1.271388e+001	-1.240700e+002	-1.367839e+002
3229	0.142682	0.186052	2.77136	3.43969	3.18471	1.55997	2.95019	1.88694	-1.271388e+001	-1.250049e+002	-1.377188e+002
3230	0.142682	0.193096	2.77136	3.43969	3.17284	1.55997	2.95019	1.88694	-1.271388e+001	-1.254882e+002	-1.382021e+002
